Name	Length	EffectiveLength	TPM	NumReads
FBgn0051279	1134.63	961.185	0.135311	1
FBgn0031276	471	297.826	0	0
FBgn0033756	1535	1361.43	43.9441	460
FBgn0025864	6235.76	6062.2	83.8978	3910.58
FBgn0036116	1958.7	1785.14	1.33264	18.291
FBgn0250847	1127.5	953.935	0	0
FBgn0046332	1772	1598.43	0	0
FBgn0037270	1301	1127.43	499.039	4326
FBgn0000395	4329	4155.44	9.34258	298.5
FBgn0267106	440	266.844	0.487396	1
FBgn0028978	2372	2198.43	27.0951	458
FBgn0016120	711.196	537.899	407.658	1686
FBgn0023549	2932.54	2758.97	3.72408	79
FBgn0266721	1002	828.435	0.627973	4
FBgn0044510	1136.99	963.532	30.5889	226.616
FBgn0035016	2425.42	2251.86	54.5796	945
FBgn0036226	1514	1340.43	0	0
FBgn0028542	1478	1304.43	60.9198	611
FBgn0035720	3445.63	3272.07	157.244	3956
FBgn0265991	4099	3925.43	75.9223	2291.49
FBgn0031467	1066	892.435	0.582939	4
FBgn0035789	1621	1447.43	0.089855	1
FBgn0037890	772.891	599.569	88.9373	410
FBgn0035656	1674.5	1500.93	0.086652	1
FBgn0010280	4603.32	4429.75	79.5863	2710.68
FBgn0030776	895	721.624	0	0
FBgn0032974	2585.89	2412.32	89.7146	1664.02
FBgn0035455	1201	1027.43	0	0
FBgn0027610	1550.55	1376.99	104.086	1102
FBgn0050275	3981.67	3808.1	0	0
FBgn0005694	2769.65	2596.08	26.7676	534.304
FBgn0261997	408	234.877	0	0
FBgn0023518	8259.24	8085.68	32.297	2007.89
FBgn0036032	5498.6	5325.03	13.5375	554.269
FBgn0250845	1149.69	976.251	0.133223	1
FBgn0261085	4821.5	4647.93	0.223857	8
FBgn0037339	3080.9	2907.34	38.1586	853
FBgn0032178	1428	1254.43	3.11037	30
FBgn0037637	955	781.605	90.0221	541
FBgn0053252	819	645.663	0	0
FBgn0027841	1446	1272.43	19.8292	194
FBgn0035504	2732	2558.43	0.152506	3
FBgn0030447	1061.7	888.136	66.9047	456.874
FBgn0030009	757	583.688	0	0
FBgn0035370	1320	1146.43	211.577	1865
FBgn0032709	450	276.839	0	0
FBgn0036488	531	357.785	109.417	301
FBgn0034865	1499	1325.43	0	0
FBgn0038453	1178.83	1005.27	87.314	674.879
FBgn0033364	979	805.58	6.94223	43
FBgn0031696	3865.42	3691.86	24.2948	689.635
FBgn0034030	1755	1581.43	0.919852	11.185
FBgn0036706	843	669.643	0.194221	1
FBgn0004244	8119.43	7945.87	0.124172	7.585
FBgn0261479	1114	940.435	46.6059	337
FBgn0030721	1906	1732.43	3.37827	45
FBgn0004618	3187.91	3014.35	0.043202	1.001
FBgn0015038	1752	1578.43	0.082397	1
FBgn0036603	801	627.668	0	0
FBgn0035622	2653	2479.43	70.2897	1340
FBgn0036110	457	283.834	12.8302	28
FBgn0000376	3818.81	3645.24	38.1666	1069.72
FBgn0051824	679	505.711	0	0
FBgn0031792	877	703.627	0	0
FBgn0262139	4532.49	4358.93	0.136542	4.575
FBgn0038746	1150	976.435	50.7482	381
FBgn0267431	6519	6345.44	0.020496	1
FBgn0065109	3212	3038.43	0.085609	2
FBgn0037312	904	730.622	226.252	1271
FBgn0036874	2673	2499.43	0	0
FBgn0028866	1857	1683.43	0	0
FBgn0026602	2203	2029.43	11.2792	176
FBgn0063492	759.403	586.089	118.943	536
FBgn0024947	2115.76	1942.19	178.796	2670
FBgn0036018	2926	2752.43	10.868	230
FBgn0039487	2373.15	2199.58	45.8248	775
FBgn0016983	3164.12	2990.56	71.1396	1635.78
FBgn0032065	925	751.617	0	0
FBgn0004856	2017.88	1844.31	74.8205	1061
FBgn0033697	1694	1520.43	1.11203	13
FBgn0052263	803	629.667	0	0
FBgn0003079	3303.43	3129.87	19.6551	473
FBgn0036029	1080	906.435	0.143484	1
FBgn0062442	675	501.713	181.46	700
FBgn0011642	2009.82	1836.25	15.9364	225
FBgn0050488	906.309	732.93	0.17745	1
FBgn0284226	3202	3028.43	23.065	537.071
FBgn0030191	1607.5	1433.93	0	0
FBgn0045476	2082.7	1909.13	0.17707	2.599
FBgn0284080	707	533.703	2.9676	12.178
FBgn0262362	773	599.626	0	0
FBgn0025549	2091.21	1917.64	16.4632	242.74
FBgn0015521	438.015	264.874	5668.35	11544
FBgn0262081	4725.82	4552.25	189.61	6636.64
FBgn0033317	1448.37	1274.8	77.3332	758
FBgn0037881	2322	2148.43	40.8016	674
FBgn0029833	829.308	655.963	80.2999	405
FBgn0038398	1605	1431.43	0	0
FBgn0030663	770	596.682	0.871879	4
FBgn0037073	2844	2670.43	37.6431	772.909
FBgn0035781	1432.52	1258.96	0.206614	2
FBgn0261995	983.1	809.692	86.8993	541
FBgn0027539	2436.75	2263.18	20.4009	355
FBgn0027508	5486	5312.44	14.3359	585.572
FBgn0036861	681	507.711	0	0
FBgn0037757	3515	3341.43	44.7615	1150
FBgn0050463	3759.27	3585.71	2.24883	61.999
FBgn0034104	465	291.83	0	0
FBgn0053895	413	239.871	0.008142	0.015
FBgn0028327	1437.71	1264.15	389.514	3786
FBgn0003302	1330.4	1156.84	6.858	61
FBgn0263743	676	502.713	0	0
FBgn0027780	3394.04	3220.48	10.3789	256.999
FBgn0019952	2185.1	2011.53	68.6825	1062.27
FBgn0259969	554	380.778	0	0
FBgn0262532	1013.23	839.674	4.12421	26.627
FBgn0017429	1563.82	1390.25	31.9007	341
FBgn0039421	1184	1010.43	0.128716	1
FBgn0263772	6107.82	5934.26	0.175595	8.013
FBgn0052547	4434.68	4261.12	0.153311	5.023
FBgn0037447	2580	2406.43	0.108092	2
FBgn0036862	3980.55	3806.98	9.70234	284
FBgn0038206	1377	1203.43	53.3269	493.434
FBgn0037044	1874.56	1700.99	22.6323	296
FBgn0262537	549	375.78	1.38441	4
FBgn0033381	874.682	701.302	33.7525	182
FBgn0035756	7110.65	6937.09	0.058889	3.141
FBgn0025739	2601	2427.43	23.3067	435
FBgn0053301	1440.5	1266.93	0	0
FBgn0027095	847	673.642	263.152	1363
FBgn0032138	2124	1950.43	208.314	3124
FBgn0035854	1226.48	1052.92	17.1696	139
FBgn0033241	1626.93	1453.36	145.842	1629.74
FBgn0039485	995	821.558	11.0815	70
FBgn0002521	2214.76	2041.2	11.7239	184
FBgn0031693	1666	1492.43	14.6365	167.956
FBgn0028467	3391	3217.43	32.2172	797
FBgn0265265	588	414.769	0	0
FBgn0037848	1498.73	1325.17	52.704	537
FBgn0038451	1688	1514.43	0	0
FBgn0038312	1539	1365.43	11.1672	117.24
FBgn0053270	388	214.906	0	0
FBgn0003210	4394.47	4220.91	33.278	1080
FBgn0028848	2305	2131.43	0	0
FBgn0039596	2597	2423.43	0	0
FBgn0011554	911	737.618	0	0
FBgn0263087	815	641.664	0.107513	0.53
FBgn0262363	329	155.937	0	0
FBgn0003941	588.325	415.094	4832.49	15423.3
FBgn0013773	1757.8	1584.24	10.9204	133.02
FBgn0052085	3030	2856.43	0.091064	2
FBgn0015778	3689.23	3515.67	280.526	7582.99
FBgn0039576	503	329.802	5e-05	0
FBgn0263707	336	162.934	0	0
FBgn0034204	1117.53	944.076	0.275526	2
FBgn0035550	1970	1796.43	0	0
FBgn0031077	5354.86	5181.29	29.6273	1180.29
FBgn0041625	1254	1080.43	0	0
FBgn0037817	1621	1447.43	1.9768	22
FBgn0085206	882	708.626	0	0
FBgn0019985	3203.96	3030.39	2.57509	60
FBgn0030638	1720	1546.43	68.1228	810
FBgn0039265	1012.39	838.823	49.7707	321
FBgn0028935	2901	2727.43	0	0
FBgn0051050	448	274.856	0	0
FBgn0052023	525	351.789	0	0
FBgn0261278	2238.45	2064.89	73.411	1165.52
FBgn0031168	1173	999.435	0.780793	6
FBgn0020621	4714.43	4540.86	36.3911	1270.56
FBgn0069923	364	190.922	6.81213	10
FBgn0031449	2489.99	2316.42	25.9957	463
FBgn0036352	1085	911.435	0.285393	2
FBgn0041630	2103.62	1930.06	51.7524	768
FBgn0085456	865	691.63	0	0
FBgn0003377	321	147.941	0.879127	1
FBgn0032910	2160.68	1987.12	0.974009	14.882
FBgn0031854	3076	2902.43	0.04481	1
FBgn0035861	1624	1450.43	0.179337	2
FBgn0034345	1081.8	908.362	144.181	1007
FBgn0032095	3378	3204.43	0.040587	1
FBgn0033481	1307	1133.43	1.37697	12
FBgn0036325	1774	1600.43	0	0
FBgn0031194	2689.42	2515.86	27.7453	536.706
FBgn0040281	2400.29	2226.73	0.700896	12
FBgn0032681	2938.98	2765.42	2.77479	59
FBgn0028396	579	405.771	0.961567	3
FBgn0036695	1551	1377.43	23.6997	251
FBgn0003295	1798	1624.43	0	0
FBgn0085369	2800.5	2626.93	0	0
FBgn0054025	1202	1028.43	0	0
FBgn0039043	1433	1259.43	0.206535	2
FBgn0042126	1804	1630.43	0.319077	4
FBgn0038798	1234	1060.43	0	0
FBgn0037405	2302	2128.43	1.89427	31
FBgn0003486	2330.26	2156.7	0.001581	0.026
FBgn0261625	2803.04	2629.48	57.1778	1156
FBgn0024183	1981.54	1807.98	205.953	2863
FBgn0041188	4727.81	4554.25	95.0155	3327.14
FBgn0051561	1061	887.435	0	0
FBgn0004052	453	279.837	2.32383	5
FBgn0033302	2243.77	2070.21	45.4561	723.546
FBgn0031607	1224	1050.43	62.7738	507
FBgn0259749	2029.78	1856.22	56.9641	813
FBgn0032292	964	790.596	92.569	562.705
FBgn0058064	1365	1191.43	0	0
FBgn0034521	2822	2648.43	28.8838	588.172
FBgn0033395	1777	1603.43	0	0
FBgn0023000	1965.48	1791.91	20.613	284
FBgn0003545	2134.11	1960.55	27.8559	419.91
FBgn0031201	2644	2470.43	1.73732	33
FBgn0031080	611	437.759	313.818	1056.27
FBgn0053140	2341	2167.43	0	0
FBgn0033950	324	150.94	0	0
FBgn0037955	1458.06	1284.49	49.0065	484.001
FBgn0050018	1323	1149.43	0	0
FBgn0038774	789	615.676	0	0
FBgn0028984	1520.65	1347.08	425.2	4404
FBgn0033365	3775.76	3602.2	0.072211	2
FBgn0034691	4296.92	4123.36	49.3316	1564
FBgn0036072	1096	922.435	0	0
FBgn0039946	2269	2095.43	5.46195	88
FBgn0052228	2987	2813.43	0	0
FBgn0003557	3849.71	3676.15	60.3567	1706
FBgn0003087	947.921	774.525	9.40355	56
FBgn0031245	1219.08	1045.56	21.7684	175
FBgn0024985	3732.44	3558.87	20.6844	566
FBgn0030684	1334.52	1160.95	0.336082	3
FBgn0034940	1071	897.435	30.1477	208.026
FBgn0034972	1963	1789.43	0	0
FBgn0030319	772	598.682	1.73793	8
FBgn0031011	2610.55	2436.98	188.418	3530.5
FBgn0261267	421	247.863	0	0
FBgn0035286	1479.79	1306.23	2.29006	23
FBgn0035194	692	518.708	54.0921	215.733
FBgn0034389	3385.22	3211.66	1.0124	24.999
FBgn0039462	1301	1127.43	7.26756	63
FBgn0260718	415.969	242.838	1.02309	1.911
FBgn0054043	1227	1053.43	0.123462	1
FBgn0036623	1607.45	1433.89	160.726	1772
FBgn0040892	516	342.798	1.13821	3
FBgn0053255	330	156.937	0.000804	0.001
FBgn0038656	602	428.766	0	0
FBgn0052712	600	426.767	0.914261	3
FBgn0262481	415	241.871	0	0
FBgn0031275	5277.87	5104.31	0.050961	2
FBgn0031178	643	469.721	0.001218	0.004
FBgn0051225	1677	1503.43	0	0
FBgn0085341	1014.02	840.639	0.309428	2
FBgn0034728	4068	3894.43	39.04	1169
FBgn0010548	2179.81	2006.24	96.2681	1485
FBgn0263402	529	355.786	0	0
FBtr0084085	2045	1871.43	1.23636	17.79
FBgn0051391	1704	1530.43	0.169963	2
FBgn0028943	488	314.811	0.826265	2
FBgn0052311	9636.07	9462.5	12.3433	898.043
FBgn0283525	1628	1454.43	15.47	173
FBgn0037512	1663.68	1490.12	0.000368	0.004
FBgn0032493	863	689.631	0	0
FBgn0060296	2872.59	2699.03	3.99954	83
FBgn0038516	997.769	824.327	15.4584	97.977
FBgn0038208	3292	3118.43	0	0
FBgn0085362	1891.67	1718.11	0.227097	3
FBgn0033229	1469.81	1296.24	63.3801	631.684
FBgn0035693	2805	2631.43	1.00404	20.314
FBgn0038783	877.5	704.139	0	0
FBgn0028479	2726.97	2553.41	107.932	2119
FBgn0267894	775	601.68	0.001013	0.005
FBgn0034346	3594	3420.43	31.1797	820
FBgn0261547	5090.22	4916.66	10.1843	385
FBgn0051806	631.5	458.239	0	0
FBgn0039381	2290.29	2116.72	50.568	822.999
FBgn0030701	3805.82	3632.26	33.6224	939
FBgn0058160	1585.5	1411.93	79.9286	867.715
FBgn0259927	7548.41	7374.85	0.035271	2
FBgn0039896	1504	1330.43	10.6555	109
FBgn0033112	1410.99	1237.43	0.525521	5
FBgn0052563	516	342.802	0	0
FBgn0069354	1088.93	915.367	1.42084	10
FBgn0003977	5867	5693.44	33.9261	1485.14
FBgn0002526	11690	11516.4	733.67	64965
FBgn0051861	764	590.682	0	0
FBgn0037632	1964	1790.43	450.805	6205.94
FBgn0011207	2045	1871.43	39.1962	564
FBgn0015025	1585	1411.43	4.23874	46
FBgn0026015	2970.13	2796.56	59.8067	1285.98
FBgn0000709	4827	4653.44	42.9855	1538
FBgn0037188	3790	3616.43	8.73906	243
FBgn0053303	1523.95	1350.38	393.051	4081
FBgn0052451	3942.17	3768.61	30.3352	878.999
FBgn0266100	4021	3847.44	0	0
FBgn0012058	3504.59	3331.03	34.984	896
FBgn0053229	1503.43	1329.87	109.73	1122
FBgn0033104	598	424.767	43.103	140.773
FBgn0022023	1183.3	1009.74	617.818	4796.57
FBgn0052544	1621.89	1448.33	2.98223	33.21
FBgn0039628	1076	902.435	0	0
FBgn0000274	1347.5	1173.93	0	0
FBgn0010438	575	401.771	181.664	561.188
FBgn0029789	3674	3500.43	10.7378	289
FBgn0036873	507	333.802	0.005088	0.013
FBgn0034539	656	482.715	0	0
FBgn0014466	1132	958.435	0.542796	4
FBgn0037442	2633.82	2460.25	87.2783	1651
FBgn0263220	4074.88	3901.32	14.7215	441.594
FBgn0035704	3885	3711.43	12.2649	350
FBgn0265423	863	689.631	0	0
FBgn0260749	3453.59	3280.02	15.821	399
FBgn0036820	595.088	421.856	14.1819	46
FBgn0037591	1170	996.435	0	0
FBgn0061361	1245	1071.43	109.159	899.263
FBgn0265579	332	158.936	0	0
FBgn0032087	644	470.72	0	0
FBgn0261805	422	248.862	1.04523	2
FBgn0260943	5880.29	5706.73	0.240628	10.558
FBgn0004867	916.399	743.017	6071.66	34687
FBgn0035107	1682.67	1509.11	62.2237	722
FBgn0037167	998	824.532	0	0
FBgn0002869	408	234.872	0	0
FBgn0266177	3099	2925.43	1.165	26.205
FBgn0015513	7358.51	7184.95	51.0826	2822
FBgn0004174	361	187.923	0	0
FBgn0040338	462	288.831	0	0
FBgn0024321	2889.75	2716.18	30.6045	639.153
FBgn0032196	1095.62	922.057	24.5432	173.999
FBgn0039339	2186.9	2013.34	11.9567	185.092
FBgn0036822	741	567.692	0.694892	3.033
FBgn0086856	837.243	663.894	20.178	103
FBgn0051789	508.239	335.04	4.27007	11
FBgn0038390	2693	2519.43	6.09141	118
FBgn0259831	588	414.769	0	0
FBgn0036665	1495.65	1322.09	0.491869	5
FBgn0039407	1041.04	867.477	16.1922	108
FBgn0036828	3323.4	3149.83	17.9285	434.203
FBgn0034013	5047.31	4873.74	36.6642	1373.93
FBgn0027524	1102	928.435	28.7172	205
FBgn0031975	2685.06	2511.5	0.621423	12
FBgn0037375	2314.15	2140.59	1.40286	23.089
FBgn0008646	2122	1948.43	0.133501	2
FBgn0033599	1769	1595.43	0	0
FBgn0029082	5088.41	4914.84	0.106056	4.008
FBgn0014931	1855.24	1681.68	12.2195	158
FBgn0038738	1755.03	1581.47	152.801	1858
FBgn0051827	950	776.612	0.334938	2
FBgn0038076	1651	1477.43	0	0
FBgn0038840	3219.67	3046.1	0	0
FBgn0037414	2690	2516.43	0	0
FBgn0034156	2091.5	1917.93	0	0
FBgn0032187	6494.56	6321	1.23458	60.002
FBgn0035640	818	644.664	64.7667	321.03
FBgn0051051	836.67	663.321	2.94108	15
FBgn0035591	2248	2074.43	12.4282	198.23
FBgn0029113	2329	2155.43	110	1823
FBgn0040382	2134.6	1961.04	21.2228	320
FBgn0035575	1958	1784.43	0.218655	3
FBgn0264272	3936.6	3763.03	0.518433	14.999
FBgn0025366	909.478	736.095	651.865	3689.37
FBgn0264442	5041.34	4867.78	0.248522	9.302
FBgn0036142	2116.19	1942.63	2.5441	38
FBgn0034599	1081	907.435	26.3719	184
FBgn0037756	1384	1210.43	205.548	1913
FBgn0003607	999.045	825.598	259.141	1645
FBgn0262352	1119	945.435	0	0
FBgn0035870	1584	1410.43	0.184424	2
FBgn0030814	1838	1664.43	0	0
FBgn0036594	639	465.725	0	0
FBgn0038564	1747	1573.43	5.12486	62
FBgn0004895	1393	1219.43	0	0
FBgn0266580	6019.24	5845.67	50.9591	2290.43
FBgn0051431	1592.39	1418.83	105.508	1151
FBgn0037703	2854.07	2680.51	15.21	313.477
FBgn0039890	2693.41	2519.84	31.536	611
FBgn0039026	6595.03	6421.46	38.1886	1885.51
FBgn0028533	1119.86	946.29	0.412321	3
FBgn0030719	2444.95	2271.38	89.208	1557.95
FBgn0039641	1216	1042.43	11.3536	91
FBgn0003267	1195.2	1021.63	1.14574	9
FBgn0037714	681	507.711	7.42884	29
FBgn0261550	3588.29	3414.73	268.174	7041
FBgn0024150	6144.74	5971.18	29.4698	1353
FBgn0037654	1725.32	1551.75	0.586699	7
FBgn0038609	1211	1037.43	38.2365	305
FBgn0032797	5461.01	5287.44	0.803854	32.68
FBgn0003268	6479	6305.44	37.4164	1814
FBgn0038165	4536.27	4362.7	0.155094	5.202
FBgn0040233	6227.98	6054.42	9.1992	428.236
FBgn0036579	1862	1688.43	15.2518	198
FBgn0038943	782	608.678	0	0
FBgn0030195	1255	1081.43	0.841854	7
FBgn0029974	2596.91	2423.35	2.30777	43
FBgn0052061	820	646.663	0	0
FBgn0026598	3672.49	3498.93	12.2609	329.85
FBgn0052681	4702	4528.44	1.98171	69
FBgn0260392	848.121	674.765	56.0892	291
FBgn0266450	4447.94	4274.38	27.7803	913
FBgn0036099	1575	1401.43	47.7939	514.998
FBgn0004854	3121.88	2948.32	0.011608	0.263
FBgn0037978	2118.35	1944.79	17.9895	269
FBgn0015283	1356.99	1183.42	92.4264	841
FBgn0016920	6519.45	6345.89	0.040991	2
FBgn0053462	1025	851.435	0.763762	5
FBgn0037026	2061.23	1887.67	49.5385	719
FBgn0003386	3176.54	3002.97	0.30317	7.001
FBgn0052806	803	629.667	0	0
FBgn0262782	1161.35	987.781	306.917	2331
FBgn0032382	2029.45	1855.88	9.39061	134
FBgn0052479	6578.46	6404.89	102.143	5030.14
FBgn0023523	1267	1093.43	1.07051	9
FBgn0040918	2292.21	2118.65	186.373	3036
FBgn0003710	3638.89	3465.32	0.112595	3
FBgn0003169	2721.28	2547.72	50.1302	982
FBgn0030914	2120.36	1946.8	0.066806	1
FBgn0031638	1734	1560.43	21.5482	258.534
FBgn0036556	3537.13	3363.56	17.7481	459
FBgn0032813	1034	860.435	3.17425	21
FBgn0015805	2124	1950.43	101.823	1527
FBgn0052016	3525.03	3351.46	25.0302	645.001
FBgn0086693	3512	3338.43	0.973949	25
FBgn0051678	4900.7	4727.14	66.684	2423.71
FBgn0042135	2579.32	2405.75	58.4677	1081.5
FBgn0051221	1957.56	1783.99	0.365377	5.012
FBgn0259994	4503.44	4329.88	4.16799	138.76
FBgn0035948	1712	1538.43	0.591777	7
FBgn0045495	1585.72	1412.16	1.84198	20
FBgn0035499	1427.65	1254.08	573.196	5527
FBgn0033224	3537.76	3364.2	38.8001	1003.63
FBgn0000339	848.832	675.474	68.3533	354.999
FBgn0030577	992	818.56	0	0
FBgn0052069	356	182.925	56.5851	79.586
FBgn0050290	1064.57	891.004	49.6294	340
FBgn0283473	2093.89	1920.33	19.0991	282
FBgn0265194	6987.04	6813.48	18.2295	955.002
FBgn0052212	730	556.697	20.1266	86.149
FBgn0034627	1613	1439.43	5.42124	60
FBgn0066114	1560	1386.43	41.2755	440
FBgn0035770	2447.73	2274.16	13.6112	238
FBgn0031040	561.468	388.244	47.7737	142.612
FBgn0026261	981	807.573	40.1598	249.364
FBgn0266710	611	437.759	28.8188	97
FBgn0036860	1536	1362.43	0.2937	3.077
FBgn0004783	765	591.682	0.108287	0.493
FBgn0022709	1033.38	859.938	13.3093	88
FBgn0032061	1845.53	1671.97	0.544514	7
FBgn0020510	2373.8	2200.24	77.7759	1315.76
FBgn0035413	541	367.782	1.06089	3
FBgn0040367	1803.37	1629.8	0.558601	7
FBgn0261952	523	349.79	0	0
FBgn0035936	2244.35	2070.78	1.62067	25.804
FBgn0032626	1365	1191.43	0	0
FBgn0039714	1623.03	1449.47	113.705	1267.21
FBgn0045473	1194	1020.43	0	0
FBgn0031523	1565	1391.43	0	0
FBgn0034800	1640.91	1467.34	4.52041	51
FBgn0035949	594.793	421.56	5.85238	18.969
FBgn0036036	1073	899.435	8.33474	57.64
FBgn0036389	3482.87	3309.3	60.4176	1537.31
FBgn0031649	2888	2714.43	0.095827	2
FBgn0034974	2847.48	2673.92	0.048639	1
FBgn0040340	1777.11	1603.55	60.0666	740.586
FBgn0086358	3235.58	3062.02	39.2038	922.988
FBgn0031533	1338	1164.43	0	0
FBgn0032851	765	591.682	0.219812	1
FBgn0030167	1812.2	1638.64	0.15874	2
FBgn0039192	714	540.702	0	0
FBgn0040996	709.667	536.33	0	0
FBgn0039343	2005	1831.43	0.071015	1
FBgn0036606	539	365.782	0	0
FBgn0013278	2347	2173.43	9.54411	159.493
FBgn0283461	387	213.906	4.86414	8
FBgn0267390	7257.4	7083.83	29.4493	1604
FBgn0028374	1033	859.435	0	0
FBgn0262960	398.25	225.138	0	0
FBgn0035553	2603	2429.43	0.053535	1
FBgn0002922	1525.82	1352.26	1.03399	10.751
FBgn0025838	946	772.614	1.17835	7
FBgn0266464	2484.47	2310.9	51.1797	909.367
FBgn0030010	1834.88	1661.31	4.54063	58
FBgn0035445	1636	1462.43	6.40317	72
FBgn0261871	2350	2176.43	0	0
FBgn0051278	872.231	698.86	10.0495	54
FBgn0003279	1400	1226.43	5303.04	50006.9
FBgn0265139	1517.66	1344.09	0.230222	2.38
FBgn0030582	3079.21	2905.64	36.3157	811.33
FBgn0262623	258	84.985	0	0
FBgn0003527	1171	997.435	2.21668	17
FBgn0036853	766.096	592.777	19.0883	87
FBgn0036446	4467.52	4293.95	11.3583	375
FBgn0047178	911	737.618	18.1612	103
FBgn0259708	1747.48	1573.92	4.21432	51
FBgn0000382	4865.7	4692.13	14.1632	510.967
FBgn0034709	1990.14	1816.57	55.8477	780.042
FBgn0265298	1126.28	952.715	150.304	1101.02
FBgn0032289	1440	1266.43	0	0
FBgn0260996	676	502.713	0.258714	1
FBgn0050323	992.596	819.054	16.9907	107
FBgn0036346	1389	1215.43	0	0
FBgn0032485	3184	3010.43	26.1376	605
FBgn0262856	163	12.814	0	0
FBgn0036778	2659.11	2485.54	0.366282	7
FBgn0034141	1897	1723.43	35.6949	473
FBgn0037979	4040	3866.43	16.7853	499
FBgn0038221	1843	1669.43	0.545341	7
FBgn0267429	1967	1793.43	5.29391	73
FBgn0016794	3268.14	3094.58	86.4491	2056.94
FBgn0005775	4486.04	4312.48	0.030158	1
FBgn0263248	191	24.527	0	0
FBgn0050051	676	502.713	12.3059	47.566
FBgn0038018	955.5	782.029	0	0
FBgn0039709	5721.88	5548.31	0.070323	3
FBgn0019624	637.547	464.273	634.224	2264
FBgn0004574	2223.56	2050	156.895	2473
FBgn0040285	2396.35	2222.79	92.9573	1588.7
FBgn0032911	2656	2482.43	0	0
FBgn0034566	2774.67	2601.11	0.100002	2.001
FBgn0260481	1835	1661.43	0.626247	8
FBgn0035090	1726	1552.43	0.083777	1
FBgn0250814	1538.09	1364.52	228.087	2393
FBgn0030940	6138	5964.44	0.043698	2.004
FBgn0028516	1776	1602.43	0	0
FBgn0034143	2187.93	2014.36	0.064566	1
FBgn0265469	324	150.94	0	0
FBgn0031188	1556.7	1383.13	23.7088	252.135
FBgn0002578	851.072	677.737	0.959507	5
FBgn0036421	748.5	575.19	0	0
FBgn0267866	274	100.97	5.15239	4
FBgn0033501	1422.09	1248.53	0.31251	3
FBgn0267727	2577	2403.43	268.837	4968
FBgn0023477	1116	942.435	227.567	1649
FBgn0042710	1569	1395.43	0.372812	4
FBgn0029826	1109	935.435	1.25132	9
FBgn0083952	796	622.673	5.58023	26.716
FBgn0039085	1764	1590.43	0	0
FBgn0034461	752	578.688	0	0
FBgn0003638	3542.73	3369.16	28.8873	748.322
FBgn0034154	723	549.699	1.183	5
FBgn0019960	2586.39	2412.83	69.8583	1296
FBgn0036150	2441.49	2267.92	0.745512	13
FBgn0032603	1648.21	1474.65	14.2878	162
FBgn0051231	2241	2067.43	0.817807	13
FBgn0038745	3164.26	2990.7	41.0625	944.232
FBgn0032896	905	731.621	0	0
FBgn0039830	966.916	793.526	1251.7	7636.97
FBgn0031130	741	567.692	0	0
FBgn0016696	3583.48	3409.92	30.5991	802.257
FBgn0047199	1006	832.546	0	0
FBgn0039232	1300.33	1126.87	0	0
FBgn0020645	500	326.802	0	0
FBgn0039867	1407	1233.43	24.674	234
FBgn0030499	3062.09	2888.53	28.5465	634
FBgn0021750	1568.23	1394.67	24.7124	265
FBgn0022936	1065	891.435	27.7206	190
FBgn0261682	607	433.762	0	0
FBgn0267489	3744	3570.43	0	0
FBgn0037669	708	534.703	20.675	85
FBgn0036592	736	562.695	0	0
FBgn0034819	388	214.906	0	0
FBgn0085430	10399.4	10225.8	24.1368	1897.75
FBgn0036176	285	111.961	0	0
FBgn0030330	3061.05	2887.49	12.4316	276
FBgn0263038	4314	4140.44	0.189027	6.018
FBgn0262791	402	228.885	0	0
FBgn0039850	715	541.702	0	0
FBgn0030614	585	411.77	0.315853	1
FBgn0267255	463	289.83	0.000137	0
FBgn0052651	3719	3545.43	0	0
FBgn0000719	3495.93	3322.37	52.6519	1345
FBgn0032104	909	735.62	0	0
FBgn0051344	1450	1276.43	27.5109	270
FBgn0265274	1878.83	1705.27	3.81344	49.999
FBgn0039925	4376	4202.44	2.7673	89.417
FBgn0063485	3165.56	2992	70.1675	1614.2
FBgn0039914	2705	2531.43	15.7215	306
FBgn0020381	1653.41	1479.84	11.8647	135
FBgn0030695	1406.62	1233.05	13.5011	128
FBgn0004876	5721.78	5548.22	21.7068	926
FBgn0031571	10102.1	9928.52	0.497782	38
FBgn0040348	2496	2322.43	2.84402	50.785
FBgn0033021	2372.73	2199.17	50.2098	849
FBgn0029930	2061.44	1887.87	0.069467	1.008
FBgn0037539	1822	1648.43	27.5998	349.815
FBgn0037665	1332.5	1158.93	0	0
FBgn0039722	695	521.708	0	0
FBgn0085813	1975	1801.43	4381.12	60682.6
FBgn0016059	3966.99	3793.42	79.1305	2308
FBgn0026379	2493.61	2320.05	8.96939	160.001
FBgn0036870	641	467.723	0.556135	2
FBgn0034363	2136	1962.43	0.015268	0.23
FBgn0266268	1405.98	1232.42	135.608	1285
FBgn0029810	2343	2169.43	0.119901	2
FBgn0267904	402	228.885	0	0
FBgn0260856	858	684.634	42.1729	222
FBgn0002069	1963.03	1789.47	231.871	3190.3
FBgn0038055	1746	1572.43	20.2644	245
FBgn0030960	1850	1676.43	11.0164	142
FBgn0000279	386	212.907	15.2718	25
FBgn0263247	208	36.581	0	0
FBgn0002838	711	537.703	0.483757	2
FBgn0051730	680	506.711	0	0
FBgn0013765	4366.43	4192.86	69.1105	2228
FBgn0036876	1489.5	1315.93	0	0
FBgn0039195	1484	1310.43	0	0
FBgn0037521	3192	3018.43	0	0
FBgn0039093	2058	1884.43	0	0
