Name	Length	EffectiveLength	TPM	NumReads
FBgn0085274	560	389.392	0	0
FBgn0027791	1634	1463	53.5203	655
FBgn0260000	1006	835.002	1.14614	8.006
FBgn0031384	3729.72	3558.73	2.04907	61
FBgn0040899	372.022	201.547	110.915	187
FBgn0011270	1085	914.002	0.131331	1.004
FBgn0035426	944.477	773.692	0.000832	0.006
FBgn0027844	1456	1285	4.17513	44.88
FBgn0038474	729	558.319	35.5425	166
FBgn0050409	887.954	717.185	0.504596	3.028
FBgn0037177	650	479.348	0	0
FBgn0034277	2200.86	2029.86	227.028	3855
FBgn0040487	627	456.363	0	0
FBgn0031657	1153	982.002	27.2683	224
FBgn0011260	3518.23	3347.23	1.89284	53
FBgn0028734	3034.43	2863.43	101.114	2422
FBgn0037433	778	607.295	3.93689	20
FBgn0052462	1243	1072	0.223027	2
FBgn0042102	1567	1396	0.256896	3
FBgn0035021	1917.32	1746.32	14.2384	208
FBgn0053668	616	445.375	0	0
FBgn0044051	631	460.358	0	0
FBgn0032286	2939.5	2768.5	0	0
FBgn0031716	2148	1977	0	0
FBgn0030467	1419.32	1248.32	53.0523	554
FBgn0029661	1514.17	1343.18	3.293	37
FBgn0028867	1209	1038	0	0
FBgn0031497	1771.91	1600.91	184.832	2475.28
FBgn0263198	2557.15	2386.15	58.014	1158
FBgn0034490	1654.36	1483.37	0.805887	10
FBgn0040360	1413	1242	0	0
FBgn0051099	1401	1230	0	0
FBgn0033464	1864.5	1693.5	0.141178	2
FBgn0032370	680	509.337	0	0
FBgn0034572	2998	2827	18.7327	443
FBgn0039225	2958.18	2787.18	0.08863	2.067
FBgn0030029	948	777.212	0.623823	4.056
FBgn0263109	7712	7541	0.079262	5
FBgn0034082	1449	1278	0.374154	4
FBgn0033781	687.714	517.05	29.8164	128.963
FBgn0036141	2491.29	2320.29	43.0196	835
FBgn0038134	1147	976.002	0	0
FBgn0011591	1959	1788	3.07547	46
FBgn0035823	1020	849.002	0.281607	2
FBgn0013679	939	768.221	4.51268	29
FBgn0053503	1812	1641	20.9813	288.017
FBgn0082582	2645.65	2474.65	41.6888	863
FBgn0010173	2135	1964	129.951	2135
FBgn0040942	1031	860.002	25.0205	180
FBgn0029838	1217.95	1046.95	0.114182	1
FBgn0011569	2953	2782	0	0
FBgn0037664	1925.26	1754.26	0.34072	5
FBgn0010197	3780	3609	0	0
FBgn0052594	3221.42	3050.42	71.7941	1832
FBgn0003654	2776.81	2605.82	67.8398	1478.79
FBgn0037344	8234.72	8063.72	37.7291	2545.01
FBgn0052225	1293	1122	0.639264	6
FBgn0040514	532	361.401	0.80116	2.422
FBgn0037643	1872.3	1701.3	134.488	1914
FBgn0032123	5356.53	5185.53	6.22434	270
FBgn0000618	503	332.426	41.9346	116.612
FBgn0035626	1152	981.002	10.6016	87
FBgn0034861	972.881	802.049	0.447139	3
FBgn0262364	584	413.385	1.4459	5
FBgn0040010	2142.59	1971.59	59.049	973.881
FBgn0039337	743	572.309	23.8121	114
FBgn0039186	2670.15	2499.16	59.7436	1249
FBgn0263392	9882.71	9711.72	42.7145	3470.16
FBgn0033523	593.292	422.675	23.7572	84
FBgn0037105	3136	2965	6.73308	167
FBgn0036741	3925.87	3754.87	23.7183	745
FBgn0039411	3780.91	3609.91	0.19869	6
FBgn0016756	5433.77	5262.77	8.9269	393
FBgn0032601	1663.6	1492.6	16.6587	208
FBgn0051956	2473.54	2302.54	0.20767	4
FBgn0030087	4874.48	4703.48	45.7484	1800
FBgn0003140	1128.5	957.502	0	0
FBgn0034936	1203.74	1032.74	69.2199	598
FBgn0015568	2123	1952	7.77761	127
FBgn0053838	493	322.434	0.025482	0.069
FBgn0037705	4655.37	4484.37	8.87526	332.935
FBgn0028537	384.14	213.657	0.559506	1
FBgn0031251	4362.09	4191.09	0.142615	5
FBgn0053339	1018	847.002	0	0
FBgn0265623	6491.46	6320.46	13.5304	715.377
FBgn0040786	389	218.51	10.0379	18.348
FBgn0035665	875	704.228	0.339499	2
FBgn0050048	4128	3957	0	0
FBgn0034877	519.579	349	329.171	961
FBgn0032471	4007	3836	0.155817	5
FBgn0033917	1774	1603	1.19319	16
FBgn0050414	1069.55	898.584	5.32137	40
FBgn0036801	4066.46	3895.46	0.983265	32.041
FBgn0004598	5569.88	5398.88	59.4294	2684
FBgn0051223	1270	1099	13.8143	127
FBgn0267430	6490	6319	0	0
FBgn0033579	2033.56	1862.57	0.449271	7
FBgn0033048	2355.98	2184.98	0.164133	3
FBgn0028360	3069.19	2898.19	14.2716	346
FBgn0030891	2658	2487	20.2362	421
FBgn0041627	2304	2133	18.4946	330
FBgn0028325	1744.96	1573.96	165.211	2175.26
FBgn0036934	3706.13	3535.13	0.067631	2
FBgn0034903	4802.42	4631.43	0.207273	8.031
FBgn0024943	4089	3918	0.610661	20.014
FBgn0052647	3045.34	2874.34	0.207949	5
FBgn0264081	1112	941.002	0.254075	2
FBgn0000152	2575	2404	17.1213	344.309
FBgn0029941	3609.02	3438.02	63.4914	1826
FBgn0051609	555	384.394	0	0
FBgn0002778	2277.24	2106.24	52.3293	921.999
FBgn0032415	938.96	768.18	0.155618	1
FBgn0036249	1101.67	930.671	13.8723	108
FBgn0023528	2641.69	2470.69	42.1983	872.149
FBgn0038100	1321.45	1150.45	80.6334	776
FBgn0035753	720.496	549.818	3416.78	15715
FBgn0053056	1504.93	1333.93	27.7287	309.413
FBgn0260226	392	221.497	0	0
FBgn0035915	2121	1950	0.018185	0.297
FBgn0261358	637	466.352	0	0
FBgn0032393	1533	1362	69.7776	795.007
FBgn0036153	1523	1352	1.4147	16
FBgn0038927	2012	1841	42.5963	656
FBgn0033644	1695	1524	0.563229	7.18
FBgn0027570	2860.57	2689.57	1.15562	26
FBgn0045442	1467	1296	0	0
FBgn0034839	528	357.404	0	0
FBgn0033677	1182.73	1011.74	10.9835	92.959
FBgn0034665	1194	1023	0	0
FBgn0037827	1104	933.002	0	0
FBgn0031561	359.051	188.581	1.90172	3
FBgn0005671	2169.92	1998.93	190.952	3193
FBgn0036697	2034.61	1863.61	22.9	357
FBgn0030928	822	651.269	3.1204	17
FBgn0036406	652	481.345	14.4044	58
FBgn0038611	3341	3170	0	0
FBgn0035233	1092.77	921.768	19.1836	147.921
FBgn0263755	2386	2215	8.65851	160.433
FBgn0026582	1347	1176	27.6492	272
FBgn0038143	2471.55	2300.55	0.571589	11
FBgn0033987	4165.24	3994.24	0.838005	28
FBgn0037421	1454	1283	0	0
FBgn0030975	1917.95	1746.95	0.06977	1.019
FBgn0027494	604	433.381	0.275851	1
FBgn0262103	5729.31	5558.31	24.8898	1157.29
FBgn0039240	4275.94	4104.94	22.3654	768
FBgn0067903	288.771	118.333	2.02045	2
FBgn0053213	1279	1108	15.5973	144.567
FBgn0262478	795	624.287	0	0
FBgn0005631	6450.46	6279.46	20.9217	1099
FBgn0033494	2943.84	2772.84	4.09563	95.001
FBgn0028913	682.5	511.835	0	0
FBgn0045035	8416	8245	24.8364	1713
FBgn0013732	3069.6	2898.6	2.80442	68
FBgn0030511	1608	1437	10.3643	124.588
FBgn0061197	2993.25	2822.25	0	0
FBgn0031267	1232	1061	44.2791	393
FBgn0029002	1105.95	934.952	100.744	787.929
FBgn0033316	2287	2116	17.3438	307
FBgn0053771	537	366.399	0	0
FBgn0267042	646	475.347	0.076439	0.304
FBgn0025336	1399.86	1228.86	33.4641	344
FBgn0041171	5312.56	5141.56	43.0593	1851.99
FBgn0002552	3654	3483	30.9195	900.875
FBgn0037205	3559	3388	12.42	352
FBgn0086683	1334.24	1163.24	72.1423	701.999
FBgn0039117	4038.59	3867.59	9.08337	293.876
FBgn0003116	1638	1467	7.92673	97.275
FBgn0030890	3180.38	3009.38	28.1241	708
FBgn0053225	984.982	814.14	5.43282	37
FBgn0010215	3008.32	2837.32	39.6914	942.069
FBgn0261845	3878	3707	0.352671	10.936
FBgn0039178	2887	2716	0.176057	4
FBgn0037244	1178	1007	32.9615	277.661
FBgn0039768	2203	2032	0	0
FBgn0039472	1052	881.002	0	0
FBgn0001086	1996	1825	48.4948	740.349
FBgn0039450	1496.71	1325.71	87.828	974
FBgn0036173	569.171	398.553	84.2963	281.043
FBgn0259236	1541.62	1370.62	0.697741	8
FBgn0027889	1978.13	1807.13	54.3095	821
FBgn0038584	1999	1828	16.2107	247.888
FBgn0038509	513	342.417	0	0
FBgn0032524	1335	1164	17.0481	166
FBgn0036799	727	556.32	0	0
FBgn0028662	1351.97	1180.97	178.964	1768
FBgn0052666	4231.57	4060.57	41.0324	1393.77
FBgn0029706	3785	3614	27.1236	820
FBgn0036479	2188	2017	0.118535	2
FBgn0038452	1660	1489	0.080284	1
FBgn0033507	1031	860.002	36.8357	265
FBgn0025776	1126	955.002	7e-05	0.001
FBgn0000482	3161	2990	34.3835	860
FBgn0000426	467	296.446	189.529	470
FBgn0029003	2082	1911	0	0
FBgn0021874	1584	1413	30.6259	362
FBgn0267900	1030	859.002	0.0011	0.008
FBgn0038486	2170	1999	0	0
FBgn0026206	5969.83	5798.83	32.4643	1574.8
FBgn0045497	1170	999.002	0	0
FBgn0033883	1246.63	1075.63	26.6128	239.459
FBgn0001180	3253.64	3082.65	0.42942	11.074
FBgn0083981	4823.48	4652.48	0.199082	7.748
FBgn0263986	2619	2448	0.244163	5
FBgn0031375	3051	2880	0.041508	1
FBgn0037783	708	537.33	0	0
FBgn0033948	1417	1246	8.73062	91
FBgn0033600	744	573.308	0	0
FBgn0023076	3674.11	3503.12	0.001626	0.049
FBgn0035900	2042	1871	9.77551	153
FBgn0035379	1996	1825	0	0
FBgn0265959	4231.39	4060.39	0.029441	1
FBgn0041092	8087.72	7916.73	64.4832	4270.41
FBgn0050103	2022	1851	0	0
FBgn0035164	911.112	740.336	41.498	257
FBgn0003261	2809.61	2638.62	535.55	11821
FBgn0261705	3453	3282	0	0
FBgn0025641	5263.33	5092.33	10.7516	457.999
FBgn0032744	1440	1269	6.12998	65.073
FBgn0001124	1682.96	1511.96	62.3818	789
FBgn0026386	1359	1188	0	0
FBgn0023081	5108	4937	26.3686	1089
FBgn0039080	1680	1509	0	0
FBgn0032075	1183.66	1012.66	0.708287	6
FBgn0053927	549	378.395	0.31592	1
FBgn0033301	432	261.465	0	0
FBgn0267890	277	106.572	0	0
FBgn0030485	1262.53	1091.53	23.8749	218
FBgn0024248	3223.07	3052.07	23.7748	607
FBgn0036967	1367.33	1196.33	31.7759	318.001
FBgn0015575	2017	1846	29.9827	463
FBgn0051510	4289	4118	3.5625	122.721
FBgn0263830	949.66	778.87	0.306964	2
FBgn0035916	1544	1373	16.1073	185
FBgn0011817	3113.42	2942.42	12.757	314.001
FBgn0036878	781	610.292	0	0
FBgn0027607	2781	2610	71.4049	1559
FBgn0035440	1636	1465	61.6732	755.809
FBgn0030955	991.123	820.28	485.452	3331.08
FBgn0038107	711.079	540.408	209.399	946.616
FBgn0259985	1766.91	1595.91	7.41566	99
FBgn0033853	2195.82	2024.82	20.3683	344.999
FBgn0039648	639	468.35	3.82863	15
FBgn0260499	5050.5	4879.5	0.024499	1
FBgn0035497	3088.96	2917.96	12.3723	302
FBgn0031692	813.333	642.562	0	0
FBgn0033132	1116	945.002	4.82187	38.118
FBgn0038953	3665	3494	16.1488	472
FBgn0036588	450	279.454	0	0
FBgn0030933	1501.81	1330.81	0.359306	4
FBgn0015288	1100	929.002	1423.7	11064
FBgn0037889	873	702.228	0.281707	1.655
FBgn0051157	1321.49	1150.5	0.103905	1
FBgn0028380	1949.05	1778.05	22.859	340.001
FBgn0086442	3888.97	3717.97	61.9606	1927.08
FBgn0031431	1511	1340	0	0
FBgn0264954	3007	2836	0.025868	0.614
FBgn0264493	2771.45	2600.45	34.6804	754.415
FBgn0028523	1823.59	1652.59	30.0196	415
FBgn0038325	2665	2494	11.9351	249
FBgn0037627	1271	1100	0.108675	1
FBgn0031020	3744.63	3573.64	54.4586	1628
FBgn0039425	1951.96	1780.96	0.067155	1.001
FBgn0028540	2072.49	1901.5	7.66985	122
FBgn0042189	583.667	413.053	0	0
FBgn0040993	818	647.213	0	0
FBgn0052507	1006	835.002	0	0
FBgn0033005	3293.77	3122.77	21.9732	574
FBgn0031621	1446	1275	0	0
FBgn0034330	281	110.569	0	0
FBgn0029134	1120.56	949.558	150.82	1198
FBgn0261885	10202.6	10031.6	89.1458	7480.79
FBgn0050050	670	499.34	0	0
FBgn0038359	1288	1117	0.321063	3
FBgn0015282	1502.59	1331.59	139.978	1559.23
FBgn0043792	2030.92	1859.93	0.064272	1
FBgn0031428	2219.91	2048.91	2.68384	46
FBgn0037544	980.035	809.24	11.3581	76.889
FBgn0032588	723	552.321	0.219941	1.016
FBgn0037014	3413	3242	0.036889	1
FBgn0038528	524	353.409	22.6631	67
FBgn0033442	1301.01	1130.02	0.105788	1
FBgn0001995	1012	841.002	52.5929	370
FBgn0013303	899	728.224	12.7674	77.776
FBgn0262482	387	216.513	0	0
FBgn0267408	4228	4057	60.1985	2043
FBgn0015766	2673.81	2502.81	0.57316	12.001
FBgn0034052	874	703.228	0.339982	2
FBgn0030015	1253	1082	0.110483	1
FBgn0262560	1663	1492	21.2324	265
FBgn0031061	1894.06	1723.06	31.9139	460
FBgn0033190	2379	2208	2.0032	37
FBgn0044511	423.03	252.502	68.0093	143.651
FBgn0037005	1344	1173	0.713381	7
FBgn0028369	4819.18	4648.19	0.334335	13
FBgn0005654	2445.42	2274.43	15.1371	288
FBgn0030396	2304	2133	1.23371	22.013
FBgn0035546	923	752.223	0	0
FBgn0037561	1954	1783	16.091	240
FBgn0030952	1883	1712	0	0
FBgn0014464	1033	862.002	0.27736	2
FBgn0085442	3362.46	3191.46	122.297	3265
FBgn0260964	7220.9	7049.9	0.079774	4.704
FBgn0005411	1406.09	1235.09	91.8519	949
FBgn0031631	2387	2216	3.77616	70
FBgn0263386	640	469.35	0	0
FBgn0034045	2953.14	2782.14	0.128904	3
FBgn0039044	1552.16	1381.16	15.5794	179.999
FBgn0261992	503	332.426	0	0
FBgn0035607	3735	3564	0.134167	4
FBgn0052259	755	584.306	0	0
FBgn0039691	2043	1872	119.606	1873
FBgn0052751	1680.5	1509.5	0	0
FBgn0037976	1586.47	1415.47	0.168909	2
FBgn0051613	529	358.403	15.311	45.904
FBgn0037636	3127.86	2956.87	658.06	16277
FBgn0034721	569	398.389	0	0
FBgn0039525	1273	1102	26.6855	246
FBgn0033286	1678.03	1507.03	0.555262	7
FBgn0053096	2815.54	2644.55	25.3139	560.001
FBgn0267378	1777.65	1606.65	116.815	1570
FBgn0036363	969	798.183	0	0
FBgn0015584	468	297.445	0	0
FBgn0038763	1977.82	1806.82	37.4475	566.001
FBgn0011336	2703	2532	123.178	2609
FBgn0053627	552	381.395	0	0
FBgn0033812	1768	1597	23.4294	313
FBgn0053641	721	550.321	1.30334	6
FBgn0051352	3191.62	3020.62	73.1478	1848.31
FBgn0053489	1685.5	1514.5	0	0
FBgn0039453	672.5	501.844	0	0
FBgn0028963	1739	1568	0	0
FBgn0037215	2987.67	2816.67	162.29	3823.88
FBgn0010109	2036	1865	0.320489	5
FBgn0028687	1515	1344	179.847	2022
FBgn0029690	1978.5	1807.5	0	0
FBgn0026189	3978.05	3807.05	210.979	6719
FBgn0011674	3887	3716	1.88727	58.666
FBgn0039507	2785.93	2614.93	47.7268	1044
FBgn0036875	1158.98	988.156	0.846829	7
FBgn0052271	925	754.223	2.21897	14
FBgn0034504	2362.66	2191.66	56.3712	1033.49
FBgn0037070	1412.55	1241.55	16.6573	172.999
FBgn0053547	9354.39	9183.4	0.144636	11.111
FBgn0038490	983	812.164	8.09546	55
FBgn0039154	712	541.325	0.883333	4
FBgn0031801	1514	1343	0.178023	2
FBgn0037021	4254	4083	12.2968	420
FBgn0050105	642	471.349	17.0466	67.214
FBgn0039868	831	660.263	31.8653	176
FBgn0000308	1132.53	961.536	1412.08	11358
FBgn0012051	2832.16	2661.16	50.5652	1125.64
FBgn0038732	1800	1629	0	0
FBgn0031872	3276	3105	11.935	310
FBgn0267689	1847.75	1676.75	0	0
FBgn0003964	2553.84	2382.85	52.8973	1054.4
FBgn0033749	2146.12	1975.12	10.6949	176.706
FBgn0013684	1717	1546	15.1554	196
FBgn0034530	2726.43	2555.43	4.11662	88
FBgn0262717	2762.39	2591.39	0.04613	1
FBgn0052203	1149	978.002	0	0
FBgn0050379	888	717.226	0	0
FBgn0259834	2953.22	2782.22	11.7728	274
FBgn0003388	2693.99	2522.99	0.236907	5
FBgn0050154	507	336.422	0	0
FBgn0000448	7138.24	6967.24	0.068178	3.973
FBgn0032803	1316	1145	0.417615	4
FBgn0036959	916.38	745.595	4.45744	27.801
FBgn0040684	934	763.288	0	0
FBgn0011774	2139.43	1968.44	27.9964	461
FBgn0085192	477.996	307.439	12.4427	32
FBgn0053514	1179	1008	0.118594	1
FBgn0034371	1546.42	1375.42	51.4528	591.999
FBgn0260938	8353.26	8182.26	27.7735	1901
FBgn0040477	1015	844.002	18.9795	134
FBgn0004636	2741.38	2570.38	166.479	3579.6
FBgn0000384	2210.04	2039.05	40.8194	696.26
FBgn0033440	1187	1016	0.11766	1
FBgn0030768	1729	1558	33.8371	441
FBgn0035583	682	511.336	0	0
FBgn0032721	2141.15	1970.15	42.0476	692.976
FBgn0036812	1640	1469	4.23159	52
FBgn0045471	1161	990.002	0	0
FBgn0020388	2770	2599	42.8219	931
FBgn0031855	2722	2551	0.17497	3.734
FBgn0039790	1557.49	1386.49	45.955	532.998
FBgn0001185	2136.89	1965.89	20.7006	340.423
FBgn0025634	1550	1379	19.1572	220.991
FBgn0038973	646	475.347	2.51485	10
FBgn0039367	1958	1787	0	0
FBgn0039331	1700	1529	0.156367	2
FBgn0051279	1206.33	1035.45	0	0
FBgn0031276	471	300.445	0	0
FBgn0033756	1535	1364	48.4655	553
FBgn0025864	6230.41	6059.41	63.8608	3237
FBgn0036116	1991.82	1820.82	1.32262	20.145
FBgn0250847	1127.34	956.345	0.125	1
FBgn0046332	1772	1601	0.224002	3
FBgn0037270	1301	1130	477.852	4517
FBgn0000395	4329	4158	10.1239	352.136
FBgn0267106	440	269.459	0.44364	1
FBgn0028978	2372	2201	18.1405	334
FBgn0016120	706.422	535.749	370.398	1660
FBgn0023549	2945.42	2774.42	10.2548	238
FBgn0266721	1002	831.002	0	0
FBgn0044510	1200.38	1029.47	25.8286	222.429
FBgn0035016	2388.67	2217.67	55.5756	1031
FBgn0036226	1514	1343	0	0
FBgn0028542	1478	1307	118.628	1297
FBgn0035720	3443.89	3272.89	149.205	4085
FBgn0265991	3983.31	3812.31	70.71	2255
FBgn0031467	1066	895.002	0.534267	4
FBgn0035789	1621	1450	0.412215	5
FBgn0037890	775.784	605.076	81.5948	413
FBgn0035656	1674.5	1503.5	0	0
FBgn0010280	4554.12	4383.12	75.5372	2769.63
FBgn0030776	895	724.225	0.165063	1
FBgn0032974	2566.76	2395.76	77.879	1560.78
FBgn0035455	1201	1030	0	0
FBgn0027610	1546.87	1375.87	111.734	1286
FBgn0050275	3981.67	3810.67	0	0
FBgn0005694	2799.13	2628.13	27.9845	615.236
FBgn0261997	408	237.485	0	0
FBgn0023518	8259.04	8088.04	26.9242	1821.65
FBgn0036032	5439.31	5268.31	12.418	547.267
FBgn0250845	1313.5	1142.61	0	0
FBgn0261085	4821.5	4650.5	0.179938	7
FBgn0037339	3073.73	2902.73	32.5344	790
FBgn0032178	1428	1257	2.85304	30
FBgn0037637	955	784.205	88.7188	582
FBgn0053252	819	648.273	0	0
FBgn0027841	1446	1275	15.4702	165
FBgn0035504	2732	2561	0.046678	1
FBgn0030447	1061.81	890.815	60.5217	451
FBgn0030009	757	586.304	0.203892	1
FBgn0035370	1320	1149	187.897	1806
FBgn0032709	450	279.454	0	0
FBgn0036488	531	360.401	86.5718	261
FBgn0034865	1499	1328	0.090017	1
FBgn0038453	1179.06	1008.06	63.3094	533.866
FBgn0033364	979	808.168	9.31883	63
FBgn0031696	3859.19	3688.19	23.1358	713.798
FBgn0034030	1755	1584	0.833105	11.039
FBgn0036706	843	672.255	0	0
FBgn0004244	8584.5	8413.5	0.058241	4.1
FBgn0261479	1114	943.002	43.6082	344
FBgn0030721	1906	1735	3.16942	46
FBgn0004618	3185.39	3014.39	0.079685	2.009
FBgn0015038	1752	1581	0.075612	1
FBgn0036603	801	630.285	0	0
FBgn0035622	2653	2482	59.8675	1243
FBgn0036110	457	286.45	24.2048	58
FBgn0000376	3809.69	3638.69	30.7754	936.756
FBgn0051824	679	508.338	0	0
FBgn0031792	877	706.228	0	0
FBgn0262139	4540.43	4369.43	0.072226	2.64
FBgn0038746	1150	979.002	55.3142	453
FBgn0267431	6519	6348	0	0
FBgn0065109	3212	3041	0.117931	3
FBgn0037312	904	733.224	224.013	1374
FBgn0036874	2673	2502	0	0
FBgn0028866	1857	1686	0	0
FBgn0026602	2203	2032	8.41268	143
FBgn0063492	758.538	587.841	66.0915	325
FBgn0024947	2117.53	1946.53	155.989	2540
FBgn0036018	2926	2755	11.8458	273
FBgn0039487	2360.2	2189.2	36.4219	667
FBgn0016983	3159.21	2988.21	63.844	1595.91
FBgn0032065	925	754.223	0	0
FBgn0004856	2001.14	1830.14	65.3841	1001
FBgn0033697	1694	1523	0.863405	11
FBgn0052263	803	632.285	0.189064	1
FBgn0003079	3328.71	3157.71	16.7698	442.974
FBgn0036029	1080	909.002	0.13151	1
FBgn0062442	675	504.339	183.697	775
FBgn0011642	1992.39	1821.4	12.7128	193.697
FBgn0050488	906.31	735.535	0.162525	1
FBgn0284226	3202	3031	27.704	702.435
FBgn0030191	1607.5	1436.5	0.083218	1
FBgn0045476	2083.17	1912.17	0.162488	2.599
FBgn0284080	707	536.331	4.17472	18.73
FBgn0262362	773	602.222	0	0
FBgn0025549	2059.99	1889	15.5194	245.237
FBgn0015521	443.609	273.077	6336.58	14475
FBgn0262081	4648.71	4477.71	118.384	4434.31
FBgn0033317	1448.42	1277.42	68.5949	733
FBgn0037881	2322	2151	38.9884	701.542
FBgn0029833	823.96	653.229	75.214	411
FBgn0038398	1605	1434	0	0
FBgn0030663	770	599.297	0.598414	3
FBgn0037073	2844	2673	39.3004	878.768
FBgn0035781	1566	1395	0.085693	1
FBgn0261995	968.233	797.43	68.6587	458
FBgn0027539	2469.45	2298.45	17.5735	337.887
FBgn0027508	5486	5315	11.4267	508.046
FBgn0036861	681	510.337	0	0
FBgn0037757	3515	3344	30.7276	859.553
FBgn0050463	4215.31	4044.31	0.295582	10.001
FBgn0034104	465	294.447	0	0
FBgn0053895	413	242.482	0.007543	0.015
FBgn0028327	1422.32	1251.33	227.463	2381
FBgn0003302	1367.19	1196.19	5.19667	52
FBgn0263743	676	505.339	0	0
FBgn0027780	3385.74	3214.75	9.96576	268
FBgn0019952	2172	2001	69.6458	1165.79
FBgn0259969	554	383.394	0	0
FBgn0262532	1013.83	842.841	4.41629	31.137
FBgn0017429	1563.34	1392.34	27.8177	324
FBgn0039421	1184	1013	0	0
FBgn0263772	6205.33	6034.33	0.160246	8.089
FBgn0052547	4185.39	4014.4	0.298898	10.037
FBgn0037447	2580	2409	0	0
FBgn0036862	4135.23	3964.23	4.16143	138
FBgn0038206	1377	1206	51.4622	519.176
FBgn0037044	1883.04	1712.04	19.0621	273
FBgn0262537	549	378.395	0.31592	1
FBgn0033381	863.586	692.817	23.9838	139
FBgn0035756	6701.37	6530.37	0.041656	2.276
FBgn0025739	2601	2430	14.8857	302.589
FBgn0053301	1440.5	1269.5	0	0
FBgn0027095	847	676.251	252.431	1428
FBgn0032138	2124	1953	231.128	3776
FBgn0035854	1226.52	1055.52	16.8749	149
FBgn0033241	1630.63	1459.63	126.858	1548.95
FBgn0039485	995	824.155	4.20641	29
FBgn0002521	2223.3	2052.3	11.0089	189
FBgn0031693	1666	1495	10.4648	130.873
FBgn0028467	3391	3220	29.106	784
FBgn0265265	588	417.385	0	0
FBgn0037848	1516.41	1345.41	36.8164	414.355
FBgn0038451	1688	1517	0	0
FBgn0038312	1539	1368	11.5348	132
FBgn0053270	388	217.511	0	0
FBgn0003210	4390.52	4219.52	26.9426	951.001
FBgn0028848	2305	2134	0	0
FBgn0039596	2597	2426	0.049276	1
FBgn0011554	911	740.224	0	0
FBgn0263087	815	644.274	0.098371	0.53
FBgn0262363	329	158.543	0	0
FBgn0003941	588.222	417.606	5230.67	18272.6
FBgn0013773	1766.47	1595.47	6.14505	82.015
FBgn0052085	3030	2859	0.125438	3
FBgn0015778	3658.35	3487.36	200.085	5836.97
FBgn0039576	503	332.426	3.5e-05	0
FBgn0263707	336	165.538	0	0
FBgn0034204	1231.5	1060.59	0	0
FBgn0035550	1970	1799	0.066449	1
FBgn0031077	5355.22	5184.22	22.2808	966.255
FBgn0041625	1254	1083	0	0
FBgn0037817	1621	1450	1.31909	16
FBgn0085206	882	711.227	0	0
FBgn0019985	3160.57	2989.57	2.43918	61
FBgn0030638	1720	1549	52.2467	677
FBgn0039265	1012.01	841.014	53.3028	375
FBgn0028935	2901	2730	0	0
FBgn0051050	448	277.467	0	0
FBgn0052023	525	354.408	0	0
FBgn0261278	2236.46	2065.46	49.8131	860.672
FBgn0031168	1173	1002	1.55095	13
FBgn0020621	4700.09	4529.09	32.4888	1230.9
FBgn0069923	364	193.528	3.70622	6
FBgn0031449	2525.2	2354.2	41.8414	824
FBgn0036352	1085	914.002	0.13079	1
FBgn0041630	2096.49	1925.49	46.3148	745.999
FBgn0085456	865	694.232	0	0
FBgn0003377	321	150.546	0	0
FBgn0032910	2192.16	2021.17	0.292231	4.94
FBgn0031854	3076	2905	0.041151	1
FBgn0035861	1624	1453	0.164546	2
FBgn0034345	1091.66	920.802	139.172	1072
FBgn0032095	3378	3207	0.074551	2
FBgn0033481	1307	1136	0.526154	5
FBgn0036325	1774	1603	0	0
FBgn0031194	2681.11	2510.11	26.0029	546
FBgn0040281	2403.53	2232.53	0.535458	10
FBgn0032681	2966.35	2795.35	1.62506	38
FBgn0028396	579	408.386	1.4636	5
FBgn0036695	1551	1380	22.9556	265
FBgn0003295	1798	1627	0	0
FBgn0085369	2800.5	2629.5	0	0
FBgn0054025	1202	1031	0	0
FBgn0039043	1433	1262	0.568347	6
FBgn0042126	1804	1633	0.805246	11
FBgn0038798	1234	1063	0	0
FBgn0037405	2302	2131	2.29997	41
FBgn0003486	2330.22	2159.23	0.000738	0.014
FBgn0261625	2812.46	2641.46	42.3599	936
FBgn0024183	1966.45	1795.45	174.641	2623
FBgn0041188	4746.02	4575.02	95.5879	3658.25
FBgn0051561	1061	890.002	0	0
FBgn0004052	453	282.452	0.423231	1
FBgn0033302	2147.52	1976.52	50.9736	842.801
FBgn0031607	1224	1053	59.9414	528
FBgn0259749	2030.98	1859.98	81.9452	1275
FBgn0032292	964	793.191	93.7422	622
FBgn0058064	1364.34	1193.34	0.100174	1
FBgn0034521	2822	2651	22.0646	489.309
FBgn0033395	1777	1606	0.074435	1
FBgn0023000	1983.05	1812.05	16.6906	253
FBgn0003545	2129.85	1958.85	26.0585	427
FBgn0031201	2644	2473	1.9819	41
FBgn0031080	611	440.379	292.974	1079.28
FBgn0053140	2341	2170	0	0
FBgn0033950	324	153.545	0	0
FBgn0037955	1472.14	1301.14	48.0508	522.999
FBgn0050018	1323	1152	0	0
FBgn0038774	789	618.288	0	0
FBgn0028984	1520.43	1349.43	447.455	5051
FBgn0033365	3779.5	3608.5	0	0
FBgn0034691	4315.94	4144.95	44.7606	1552
FBgn0036072	1096	925.002	0	0
FBgn0039946	2269	2098	4.84323	85
FBgn0052228	2987	2816	0.042451	1
FBgn0003557	3873.72	3702.73	64.6995	2004.01
FBgn0003087	966.769	795.952	5.1064	34
FBgn0031245	1122.67	951.768	16.0769	128
FBgn0024985	3729.73	3558.73	16.359	487
