Name	Length	EffectiveLength	TPM	NumReads
FBgn0259098	482.5	305.216	0	0
FBgn0036416	1079	901.156	0.165006	1
FBgn0031407	635	457.601	0	0
FBgn0052343	2138.3	1960.45	20.1756	265.999
FBgn0001137	1718	1540.16	36.4262	377.292
FBgn0034742	4372.33	4194.49	19.7105	556
FBgn0038158	729	551.551	0	0
FBgn0014366	1859	1681.16	32.5492	368
FBgn0035028	2120.14	1942.3	19.3689	253
FBgn0266465	2476	2298.16	41.7978	646
FBgn0034131	657	479.578	0	0
FBgn0040359	2751.57	2573.73	0.057775	1
FBgn0037580	2469.55	2291.71	82.5981	1273
FBgn0003065	1170	992.156	0.599488	4
FBgn0033484	3621.32	3443.48	0.259092	6
FBgn0004364	5422	5244.16	1.8147	64
FBgn0031888	2102	1924.16	121.328	1570
FBgn0025625	5230	5052.16	9.18287	312
FBgn0033428	1299	1121.16	74.4042	561
FBgn0030474	2574.03	2396.19	36.6729	590.97
FBgn0035734	1393.33	1215.57	0	0
FBgn0010222	1177.79	999.948	62.6045	421
FBgn0052376	876	698.46	0	0
FBgn0038967	3081.96	2904.12	0.307212	6
FBgn0032799	810	632.508	90.0396	383
FBgn0039056	2997.38	2819.53	56.58	1072.85
FBgn0263023	618	440.615	0	0
FBgn0033543	1155.51	977.669	7.45255	49
FBgn0033069	1048	870.156	0	0
FBgn0030301	3485.57	3307.73	31.5579	701.999
FBgn0267422	659	481.577	0	0
FBgn0053158	3436	3258.16	17.0687	374
FBgn0052301	3544.72	3366.88	0.220823	5
FBgn0032444	1916	1738.16	286.758	3352
FBgn0034755	609.731	432.347	0.343929	1
FBgn0262483	6729.43	6551.58	0.733907	32.336
FBgn0031220	2856.72	2678.88	85.7584	1545
FBgn0038090	1173	995.156	0	0
FBgn0043854	3877.26	3699.42	5.02432	125
FBgn0029909	1218	1040.16	0.285912	2
FBgn0020445	4642.29	4464.45	0.457149	13.725
FBgn0053094	2114.09	1936.25	80.9433	1054
FBgn0001125	1574.72	1396.88	176.28	1656
FBgn0053128	1387	1209.16	0	0
FBgn0036980	3102.72	2924.87	28.2663	556
FBgn0038466	2366.1	2188.26	0.543617	8
FBgn0011818	1977.63	1799.79	34.3695	416
FBgn0010342	1814	1636.16	52.7113	580
FBgn0026238	1472.74	1294.9	47.6556	415.001
FBgn0262100	1001	823.156	0	0
FBgn0030813	2090.41	1912.56	3.40214	43.759
FBtr0084081	2046	1868.16	12.2892	154.396
FBgn0032369	3827.5	3649.65	0.081485	2
FBgn0050295	2457.7	2279.86	8.34839	128
FBgn0037186	2174.61	1996.76	0.707704	9.504
FBgn0031277	483	305.695	0	0
FBgn0260953	1225	1047.16	0	0
FBgn0053460	946	768.441	228.141	1179
FBgn0037942	1152.52	974.674	19.07	125
FBgn0030859	2330	2152.16	0.34566	5.003
FBgn0037074	4202.44	4024.6	75.6	2046.18
FBgn0037594	1239	1061.16	0	0
FBgn0035632	1711	1533.16	20.0945	207.187
FBgn0039862	6616	6438.16	1.10742	47.948
FBgn0010015	2668.55	2490.71	1.97012	32.999
FBgn0029944	3487	3309.16	13.7051	305
FBgn0035112	494.307	316.997	23.2777	49.625
FBgn0030974	3968.64	3790.8	47.4238	1209
FBgn0024997	2283	2105.16	19.7853	280.108
FBgn0030241	2424	2246.16	51.1067	772
FBgn0040259	1994	1816.16	105.045	1283
FBgn0284421	1867.41	1689.57	88.9766	1011
FBgn0050428	983.17	805.555	12.7366	69
FBgn0037633	2166.94	1989.1	62.0472	830
FBgn0033547	921.783	744.234	15.2842	76.498
FBgn0052056	2019.26	1841.42	54.7492	677.999
FBgn0035444	882.442	704.899	78.0504	370
FBgn0037786	1486	1308.16	0	0
FBgn0014949	477	299.701	3.47305	7
FBgn0034687	1562	1384.16	0.85942	8
FBgn0051337	849	671.479	162.099	732
FBgn0085771	1258	1080.16	11.0918	80.572
FBgn0285948	586.329	408.96	6771.26	18623
FBgn0030272	489	311.692	1.90825	4
FBgn0001075	16852	16674.2	0.347794	39
FBgn0000307	6516.54	6338.69	28.5803	1218.33
FBgn0262840	641	463.592	0.664646	2.072
FBgn0037019	1439	1261.16	13.0874	111
FBgn0051924	819	641.5	0	0
FBgn0000320	3060.84	2883	0.103154	1.999
FBgn0014020	1340.9	1163.05	758.59	5933.42
FBgn0038901	640	462.592	0	0
FBgn0035348	1487.38	1309.54	42.4673	374
FBgn0263278	1918	1740.16	19.0554	223
FBgn0051908	1964.05	1786.2	87.5105	1051.21
FBgn0032536	3426	3248.16	0.045779	1
FBgn0034396	2980.9	2803.06	12.8426	242.093
FBgn0250732	3574.73	3396.88	34.7569	794
FBgn0029588	898	720.456	2.49969	12.111
FBgn0030105	542	364.655	0.841074	2.063
FBgn0032129	4744.48	4566.64	0.4721	14.499
FBgn0028979	5630.01	5452.17	10.7728	395
FBgn0000276	339	161.827	24.5573	26.726
FBgn0003435	3124.64	2946.79	6.5644	130.091
FBgn0029133	1374.85	1197	187.578	1510
FBgn0032858	1561.31	1383.46	18.3793	171
FBgn0036687	2244	2066.16	0.287871	4
FBgn0000337	1790	1612.16	2.02916	22
FBgn0031008	1633	1455.16	49.9689	489
FBgn0010300	4996.14	4818.29	130.633	4232.97
FBgn0085243	537	359.657	0.41344	1
FBgn0032538	1333	1155.16	0	0
FBgn0038277	875.078	697.539	1.49228	7.001
FBgn0040877	1165	987.156	0.150631	1
FBgn0013305	1671.86	1494.01	208.511	2095
FBgn0036808	1365	1187.16	0	0
FBgn0035867	2278	2100.16	38.5874	545
FBgn0259959	309	131.843	0	0
FBgn0051216	1806.43	1628.58	77.8825	853
FBgn0052845	1972	1794.16	0.666143	8.038
FBgn0004403	643.394	465.984	4683.35	14676.7
FBgn0015774	6772.51	6594.67	2.21819	98.377
FBgn0063494	751	573.544	206.629	797
FBgn0034901	581	403.634	0	0
FBgn0038001	914	736.456	0	0
FBgn0036531	509	331.676	0	0
FBgn0261555	3606.6	3428.75	2.12511	49.003
FBgn0033603	2181.5	2003.66	0	0
FBgn0265138	1152	974.156	0	0
FBgn0285937	1804	1626.16	220.829	2415
FBgn0086656	1267	1089.16	151.679	1111
FBgn0031746	552	374.65	0	0
FBgn0026431	2141	1963.16	11.4188	150.756
FBgn0051086	736.593	559.142	0.083728	0.315
FBgn0000499	2844	2666.16	39.0336	699.88
FBgn0037780	2061	1883.16	18.8718	239
FBgn0038135	3145	2967.16	0	0
FBgn0032633	3714.86	3537.01	71.4325	1699.15
FBgn0034910	1035	857.156	0	0
FBgn0259678	3308.95	3131.11	0.569985	12.002
FBgn0037935	2886	2708.16	1.42758	26
FBgn0028371	4892.8	4714.96	0	0
FBgn0262874	383.5	206.3	0	0
FBgn0051668	1963	1785.16	1.58263	19
FBgn0025820	821.894	644.393	22.9439	99.43
FBgn0032650	1412	1234.16	0	0
FBgn0028897	1083	905.156	9.03524	55
FBgn0000097	4116.05	3938.21	84.8082	2246.13
FBgn0263456	4655.95	4478.11	0.099615	2.999
FBgn0038828	1114.47	936.627	0.63503	4
FBgn0038345	1019	841.156	0	0
FBgn0036589	564	386.643	0	0
FBgn0053276	391	213.795	25.7338	37
FBgn0025726	11758.8	11581	33.248	2589.47
FBgn0259951	522	344.666	0	0
FBgn0028837	1203	1025.16	43.8044	302
FBgn0033359	6414.57	6236.73	8.05862	337.999
FBgn0000640	953.667	776.024	0	0
FBgn0040922	316	138.841	6.73888	6.292
FBgn0035521	590.5	413.134	0	0
FBgn0259704	1498	1320.16	27.2037	241.519
FBgn0037530	3066.89	2889.05	108.96	2117
FBgn0033387	2708.68	2530.84	4.34779	74
FBgn0030692	1836.35	1658.51	44.1112	492
FBgn0010621	1886.38	1708.54	512.003	5882.95
FBgn0032032	1012	834.156	25.1346	141
FBgn0028708	1350.63	1172.79	17.4969	138
FBgn0041582	3769.36	3591.52	26.9528	651
FBgn0039092	2088	1910.16	0	0
FBgn0037185	1796	1618.16	9.87814	107.497
FBgn0046692	1867.26	1689.42	8.97766	102
FBgn0053725	627	449.606	0	0
FBgn0034008	1204	1026.16	7.53513	52
FBgn0003371	3898.29	3720.45	96.5895	2416.71
FBgn0029722	1878	1700.16	0.874605	10
FBgn0010052	1989.57	1811.73	0.820742	10
FBgn0034391	5546	5368.16	0.830992	30
FBgn0033321	1629	1451.16	1.22961	12
FBgn0037069	522	344.666	0	0
FBgn0040534	370	192.81	49.3574	64
FBgn0033483	2162	1984.16	248.427	3314.93
FBgn0034517	656	478.578	0.080138	0.258
FBgn0262880	678	500.57	0	0
FBgn0250824	2165.28	1987.44	4.0588	54.249
FBgn0039405	814	636.503	34.1078	146
FBgn0013563	3275	3097.16	7.76863	161.81
FBgn0037742	1420.59	1242.75	7.05943	59
FBgn0051542	1803	1625.16	0.044704	0.489
FBgn0026380	914	736.456	127.606	632
FBgn0022702	1745.73	1567.88	17.071	180
FBgn0033289	1941.5	1763.66	0	0
FBgn0028888	5956.8	5778.95	0.102922	4
FBgn0030518	901.339	723.795	35.1302	171
FBgn0017558	2296.32	2118.48	27.7953	396
FBgn0010105	1967.2	1789.36	0.166201	2
FBgn0263916	2075.54	1897.69	80.1932	1023.44
FBgn0039930	687	509.569	63.9061	219
FBgn0264745	1709	1531.16	0.003273	0.034
FBgn0038717	1666	1488.16	0.69944	7
FBgn0052260	1512.14	1334.29	0.222885	2
FBgn0027070	1871.22	1693.37	1.14154	13
FBgn0019644	918	740.455	256.444	1277
FBgn0013799	2394.95	2217.11	38.9664	581
FBgn0029709	1104.4	926.555	172.68	1076
FBgn0031318	3341.67	3163.83	46.2633	984.348
FBgn0002631	882	704.459	0	0
FBgn0011669	195	27.976	0	0
FBgn0000251	2474.04	2296.2	0.259071	4.001
FBgn0029898	2253.44	2075.59	0.501483	7.001
FBgn0031600	867	689.465	54.7801	254
FBgn0031608	1824.03	1646.18	8.76183	97
FBgn0051694	2639	2461.16	74.555	1234
FBgn0030904	1980	1802.16	1.89774	23
FBgn0085664	238	61.08	0	0
FBgn0030769	1210.84	1033.01	0.902136	6.267
FBgn0000370	1949.05	1771.21	540.757	6441.26
FBgn0032119	1333	1155.16	0.128724	1
FBgn0037835	740	562.547	0	0
FBgn0034368	1656.17	1478.32	78.8584	784
FBgn0010803	1683	1505.16	89.6038	907
FBgn0036263	1278.03	1100.19	28.3946	210.089
FBgn0003997	2299.59	2121.74	7.63897	109
FBgn0024319	1607	1429.16	0	0
FBgn0037024	1064.7	886.853	31.3538	186.999
FBgn0034271	3503	3325.16	13.0578	292
FBgn0039804	4201.95	4024.1	28.7852	779
FBgn0035171	3229.53	3051.69	0.341082	7
FBgn0039505	784	606.525	37.2645	152
FBgn0037356	1424	1246.16	16.5861	139
FBgn0262734	3157.03	2979.19	126.127	2527
FBgn0051424	1779	1601.16	0	0
FBgn0025809	1488.23	1310.39	12.3688	109
FBgn0035004	1390	1212.16	0.247154	2.015
FBgn0032929	2820	2642.16	21.6488	384.672
FBgn0039817	1784	1606.16	0	0
FBgn0064116	1278.96	1101.11	173.124	1282
FBgn0085396	1398	1220.15	0.365601	3.001
FBgn0035975	1355.62	1177.87	7.44824	59
FBgn0030529	1392.96	1215.12	844.733	6903
FBgn0038753	2062	1884.16	0.078919	1
FBgn0004780	735	557.548	0	0
FBgn0033791	5258.91	5081.06	0.058529	2
FBgn0053664	621	443.613	0	0
FBgn0038268	2716.13	2538.29	6.97501	119.066
FBgn0029993	2301	2123.16	0	0
FBgn0036365	5015.12	4837.28	18.8434	613.001
FBgn0028375	3130	2952.16	22.5546	447.789
FBgn0031681	4362.38	4184.53	57.1755	1609
FBgn0000318	615.684	438.301	184.556	544
FBgn0034076	1758	1580.16	0.658717	7
FBgn0000233	2934	2756.16	0.064669	1.199
FBgn0051787	876	698.46	0	0
FBtr0084084	1698	1520.16	3.57591	36.557
FBgn0030598	2524	2346.16	0.50703	8
FBgn0050157	935.082	757.506	5.55206	28.284
FBgn0035612	3179.65	3001.8	0.842107	17
FBgn0036144	3290.97	3113.12	63.4789	1329
FBgn0017578	868.659	691.127	27.3076	126.924
FBgn0050108	552	374.649	25.4013	64
FBgn0266433	857	679.47	0	0
FBgn0052850	2315.34	2137.5	198.533	2853.89
FBgn0036168	1958	1780.16	0.085037	1.018
FBgn0267792	3202.03	3024.18	45.655	928.529
FBgn0040234	4402.56	4224.71	15.909	452
FBgn0263048	4185.9	4008.05	4.22934	114
FBgn0028507	1587.31	1409.46	40.828	387
FBgn0042098	1179	1001.16	0	0
FBgn0020907	1283	1105.16	0	0
FBgn0036819	1163.37	985.525	4.6773	31
FBgn0010416	1978.82	1800.98	66.877	810
FBgn0052113	11901	11723.2	7.28062	574
FBgn0039806	1267	1089.16	0.136525	1
FBgn0051068	2417.89	2240.05	1.26124	19
FBgn0032436	1196	1018.16	0.876269	6
FBgn0054028	570	392.639	0	0
FBgn0034475	544	366.658	0	0
FBgn0029890	1647	1469.16	6.02061	59.485
FBgn0000411	2273.5	2095.66	0	0
FBgn0085419	4701.51	4523.66	0.131483	4
FBgn0003450	1412	1234.16	0	0
FBgn0032706	1813.96	1636.11	0.272651	3
FBgn0027504	3639.77	3461.92	42.9949	1001
FBgn0262518	1892.38	1714.53	48.4804	559
FBgn0040658	1069.53	891.686	1.66759	10
FBgn0033235	1935	1757.16	80.5615	952
FBgn0034783	1543	1365.16	0	0
FBgn0031842	4598.46	4420.62	55.8039	1659
FBgn0002715	1538.18	1360.34	9.22204	84.367
FBgn0002579	510.36	324.767	3133.56	6844
FBgn0035807	2674	2496.16	30.8553	517.965
FBgn0039527	5099	4921.16	0.936689	31
FBgn0034399	669	491.572	109.199	361
FBgn0034231	867	689.465	9.5279	44.178
FBgn0032229	987.949	810.337	83.3087	454
FBgn0032303	1379	1201.16	0.123794	1
FBgn0010812	3250.08	3072.23	27.4429	567
FBgn0038179	807	629.51	0.70863	3
FBgn0050503	1315.76	1138.1	3.85803	29.529
FBgn0035167	1657.95	1480.1	5.5255	55
FBgn0026400	1138	960.156	65.6636	424
FBgn0052446	903	725.456	17.4224	85
FBgn0038213	1128	950.156	0.156497	1
FBgn0085371	1718	1540.16	0	0
FBgn0035227	4753.47	4575.63	38.0546	1171
FBgn0029580	753	575.543	2.12914	8.241
FBgn0035542	2014.8	1836.96	47.8397	590.999
FBgn0035039	1755.1	1577.25	20.2693	215
FBgn0003742	1399.35	1221.5	32.5097	267.06
FBgn0265296	6511.12	6333.28	0.164351	7.001
FBgn0011726	735	557.548	1244.14	4665
FBgn0030749	1779.03	1601.18	76.3647	822.306
FBgn0010622	1087.89	910.046	23.3654	143
FBgn0261394	973	795.407	181.336	970
FBgn0038239	587	409.631	0	0
FBgn0036337	1581.25	1403.41	46.9376	443
FBgn0053181	3314.49	3136.65	13.4634	284
FBgn0039690	1148.83	971.142	24.1922	158
FBgn0259243	2418.29	2240.45	31.1935	469.999
FBgn0031252	1219	1041.16	37.1328	260
FBgn0038706	1421	1243.16	0	0
FBgn0259187	1725	1547.16	0	0
FBgn0034263	1043	865.156	0	0
FBgn0044809	573	395.635	0	0
FBgn0032127	1530	1352.16	0	0
FBgn0052645	3537	3359.16	0.23363	5.278
FBgn0050334	626.703	449.31	0.661889	2
FBgn0259917	1076	898.156	0.057681	0.348
FBgn0039764	658.504	481.082	14.5271	47
FBgn0030492	1001	823.156	0	0
FBgn0035771	2944	2766.16	137.776	2563
FBgn0036292	1377	1199.16	12.1521	98
FBgn0031143	1083.13	905.285	50.7544	309
FBgn0013764	2153.4	1975.55	57.2792	761
FBgn0015550	2130	1952.16	0.07617	1
FBgn0052246	1767	1589.16	0.093569	1
FBgn0250837	766.632	589.163	292.263	1158
FBgn0037683	1282	1104.16	145.174	1078
FBgn0031052	6566.13	6388.29	29.0024	1246
FBgn0004168	5019	4841.16	0.030715	1
FBgn0040607	486	308.693	0	0
FBgn0262575	688	510.569	0	0
FBgn0035026	3270.92	3093.08	17.5951	366
FBgn0041723	4685	4507.16	0.989736	30
FBgn0030222	2914	2736.16	0	0
FBgn0038114	1337	1159.16	0	0
FBgn0033954	1177	999.156	0	0
FBgn0035995	2118.77	1940.93	29.4187	384
FBgn0025836	4768.42	4590.58	2.00828	61.999
FBgn0030056	2000.99	1823.15	74.461	912.957
FBgn0003480	1384	1206.16	3.45188	28
FBgn0034986	713	535.56	56.64	204
FBgn0035173	4212.98	4035.14	11.4973	312
FBgn0053632	543	365.655	0.406658	1
FBgn0028939	2547.06	2369.22	1.318	21
FBgn0263241	2227.01	2049.17	12.7713	176
FBgn0031992	491.042	313.733	31.2813	66
FBgn0054054	545	367.654	0.808893	2
FBgn0013308	1268	1090.16	0	0
FBgn0261387	2782.77	2604.93	37.2179	652
FBgn0037249	3775.15	3597.31	280.585	6788
FBgn0034142	2211	2033.16	33.4231	457
FBgn0036970	1434.98	1257.13	0.118282	1
FBgn0039911	2386.58	2208.73	2.42359	36
FBgn0032401	2043.19	1865.35	3.50747	44
FBgn0004588	412	234.769	0.633374	1
FBgn0022985	2705.03	2527.19	48.1301	818
FBgn0015477	7769.76	7591.91	52.2167	2666
FBgn0038052	1328	1150.16	0.129284	1
FBgn0037464	2126	1948.16	0	0
FBgn0032407	1218.19	1040.34	85.1865	596
FBgn0036893	1035	857.156	16.6537	96
FBgn0264516	886	708.457	0.026299	0.125
FBgn0032533	557	379.648	7.70547	19.673
FBgn0040365	489	311.692	0.477063	1
FBgn0050181	1608	1430.16	0.415889	4
FBgn0030425	2318.97	2141.13	0.138896	2
FBgn0051321	2198	2020.16	0.368032	5
FBgn0261804	6458.58	6280.73	0.047414	2.002
FBgn0262351	733.5	556.049	0	0
FBgn0266570	2245.2	2067.35	23.8794	332
FBgn0026144	2204.64	2026.8	1.02711	14
FBgn0031100	3885.25	3707.4	0.252852	6.304
FBgn0262035	564	386.643	69.6096	181
FBgn0034908	2163	1985.16	22.0218	294
FBgn0036188	973.534	795.945	34.5613	185
FBgn0032014	1156	978.156	51.9049	341.441
FBgn0039616	1556	1378.16	0	0
FBgn0050393	1216	1038.16	0	0
FBgn0285951	709	531.561	48.9538	175
FBgn0015247	2053.53	1875.69	94.4967	1192
FBgn0270927	2331	2153.16	43.6458	632
FBgn0027783	3690	3512.16	45.0896	1065
FBgn0261262	5611.7	5433.86	0.197592	7.221
FBgn0003575	4794.99	4617.15	22.898	711
FBgn0030589	2034	1856.16	0.32044	4
FBgn0032597	1075	897.156	66.4626	401
FBgn0036094	1022	844.156	1.40918	8
FBgn0040837	770.776	593.311	31.5783	126
FBgn0262539	476	298.702	1.49343	3
FBgn0040102	1162	984.156	0.15109	1
FBgn0037051	2238.82	2060.98	131.888	1828
FBgn0035617	6602	6424.16	19.9754	863
FBgn0267432	13882	13704.2	0	0
FBgn0004666	3006.62	2828.78	0.000437	0.008
FBgn0000037	5397.2	5219.35	0.319397	11.211
FBgn0027564	2020	1842.16	16.9509	210
FBgn0028581	5005	4827.16	7.6868	249.538
FBgn0029175	2694	2516.16	5.61419	95
FBgn0086757	2253.75	2075.91	32.1617	449
FBgn0031398	1284.42	1106.58	6.93157	51.584
FBgn0001189	2623.23	2445.38	50.5125	830.701
FBgn0014417	2660.84	2483	53.7176	897
FBgn0025631	3622.47	3444.63	32.9369	763.001
FBgn0038788	1461.31	1283.47	37.8847	327
FBgn0030672	2601.7	2423.86	276.184	4502
FBgn0034293	885	707.467	0	0
FBgn0267351	4066.9	3889.06	14.4527	378
FBgn0004828	1460.21	1282.37	837.647	7223.93
FBgn0261506	467.5	290.212	0	0
FBgn0033935	2027	1849.16	16.7259	208
FBgn0266174	3580.42	3402.58	3.41594	78.166
FBgn0043471	937	759.444	0	0
FBgn0259245	3278.51	3100.67	0.38365	8
FBgn0030484	1220	1042.16	105.584	740
FBgn0029897	854.308	676.783	5355.46	24375
FBgn0039003	2670.22	2492.37	22.9097	384
FBgn0004396	3501.77	3323.92	51.7587	1157
FBgn0029888	714.1	536.656	99.4716	359
FBgn0032059	1133	955.156	27.555	177
FBgn0037998	2995.72	2817.88	24.5357	464.965
FBgn0052703	3511.98	3334.14	0.267589	6
FBgn0243511	3509	3331.16	43.6561	978
FBgn0036157	1107	929.156	0.160034	1
FBgn0261244	4097.27	3919.42	31.1853	822
FBgn0034807	892.5	714.961	0	0
FBgn0037317	1260	1082.16	10.3056	75
FBgn0051693	2111.76	1933.91	0.153778	2
FBgn0051139	1309.99	1132.14	0.525362	4
FBgn0002031	1330.31	1152.47	267.467	2073
FBgn0029880	2211	2033.16	1.17017	16
FBgn0085398	1788	1610.16	0	0
FBgn0035934	4021.66	3843.82	0.038685	1
FBgn0033520	848	670.48	1.71781	7.746
FBgn0046873	887	709.457	0	0
FBgn0034661	1510	1332.16	0	0
FBgn0036180	2896.95	2719.1	32.6475	597
FBgn0034487	2572	2394.16	0.062432	1.005
FBgn0053278	1307	1129.16	0.263376	2
FBgn0036181	9524	9346.16	2.94333	185
FBtr0084082	1692	1514.16	17.9681	182.967
FBgn0039840	2765.78	2587.94	0.114915	2
FBgn0045980	2791	2613.16	0.455224	8
FBgn0052351	2093	1915.16	0.155284	2
FBgn0052676	5465.42	5287.58	39.0875	1389.93
FBgn0032236	789.43	611.953	75.8119	312
FBgn0262869	5180.25	5002.41	0.29725	10
FBgn0050467	1782	1604.16	17.4606	188.367
FBgn0050403	1268	1090.16	1.77319	13
FBgn0051627	902	724.456	1.23152	6
FBgn0039681	1084.5	906.777	0	0
FBgn0024555	4197.63	4019.78	69.7284	1885
FBgn0032214	986	808.393	42.1225	229
FBgn0032632	1098.5	920.656	0	0
FBgn0011016	950	772.438	168.055	873
FBgn0005616	3724.74	3546.9	25.7498	614.218
FBgn0259703	1350	1172.16	0	0
FBgn0261722	1387.44	1209.6	66.2594	539
FBgn0034158	2687.56	2509.72	167.613	2829
FBgn0036679	623	445.611	0	0
FBgn0024360	2196.08	2018.24	10.7568	146
FBgn0262714	4048.3	3870.46	36.7279	956
FBgn0004049	4324.72	4146.88	24.8134	692
FBgn0035647	2328.5	2150.66	0	0
FBgn0011277	1424	1246.16	0.239291	2.005
FBgn0013576	4132.19	3954.35	75.771	2015.01
FBgn0002856	455	277.725	0	0
FBgn0033915	3146.66	2968.81	35.1605	702
FBgn0039528	5644.63	5466.79	71.808	2640
FBgn0040345	1301	1123.16	0.264783	2
FBgn0036774	825	647.498	70.0426	305
FBgn0030338	484	306.694	1.93935	4
FBgn0035420	7302.22	7124.37	29.0375	1391.25
FBgn0052100	2169	1991.16	6.86119	91.876
FBgn0038470	2994.95	2817.1	13.736	260.233
FBgn0025678	1723.56	1545.72	541.215	5626
FBgn0031808	2154	1976.16	0.300981	4
FBgn0004181	1365.5	1187.66	0	0
FBgn0043576	588	410.63	0.109206	0.302
FBgn0003206	1620	1442.16	50.11	486
FBgn0020887	4012.16	3834.31	30.0559	775.025
FBgn0052847	730	552.551	0.269109	1
FBgn0263209	352	174.82	0.00023	0
FBgn0039373	659.971	482.552	0.308146	1
FBgn0031214	1378	1200.16	0.743386	6
FBgn0265434	6338.79	6160.95	333.116	13802
FBgn0032969	3835	3657.16	0	0
FBgn0051475	2561.23	2383.39	0.08811	1.413
FBgn0052365	2472.97	2295.13	0.261966	4.043
FBgn0265186	1856.55	1678.71	41.2336	465.506
FBgn0037490	862.207	684.675	6.29817	29
FBgn0029531	1686	1508.16	0.101346	1.028
FBgn0005655	1000.27	822.64	243.477	1347
FBgn0085431	2044.15	1866.31	0.478045	6
FBgn0034976	6115	5937.16	8.99118	359
FBgn0030081	2043	1865.16	12.5166	157
FBgn0051122	3099.33	2921.49	55.2747	1086
FBgn0032358	1191	1013.16	7.19152	49
FBgn0040475	2146	1968.16	106.905	1415
FBgn0011592	6206.71	6028.86	6.53599	265.001
FBgn0036468	560	382.646	0	0
FBgn0030060	1660.13	1482.29	40.7281	406
FBgn0031646	1073.44	895.593	1.32825	8
FBgn0029152	2341.62	2163.78	30.5808	445
FBgn0004427	480	302.699	0	0
FBgn0260435	402	224.781	3.44305	5.205
FBgn0025388	4501.53	4323.68	11.5861	336.892
FBgn0052382	1040.36	862.649	0.174021	1.01
FBgn0032730	2954.15	2776.31	0.56646	10.577
FBgn0051910	905	727.456	0.000567	0.003
FBgn0263143	2328	2150.16	14.5228	210
FBgn0052554	817	639.5	7.44064	32
FBgn0037555	2154.07	1976.23	31.8308	423.043
FBgn0032221	2063	1885.16	2.4452	31
FBgn0037500	756	578.541	0	0
FBgn0039977	899.942	722.38	41.3743	201
FBgn0021906	878.351	700.771	351.174	1655
FBgn0029667	1940.53	1762.69	1.18264	14.019
FBgn0039112	894	716.457	40.0561	193
FBgn0051821	1396.45	1218.6	0.488089	4
FBgn0032935	2082.23	1904.38	35.8392	459
FBgn0035422	547.819	370.473	6833.32	17025
FBgn0037129	1022	844.156	0.352296	2
FBgn0051702	1710	1532.16	0	0
FBgn0261399	954	776.432	0	0
FBgn0002543	6206	6028.16	15.7129	637
FBgn0000723	3417.29	3239.45	70.1838	1529
FBgn0086895	3898	3720.16	18.1866	455
FBgn0036402	2337.18	2159.33	70.1329	1018.45
FBgn0004380	2529	2351.16	31.116	492
FBgn0034318	677	499.57	0	0
FBgn0039120	5954.21	5776.36	70.0446	2721
FBgn0031132	1490	1312.16	0	0
FBgn0025525	5147.52	4969.68	1.09093	36.461
FBgn0029117	1055	877.156	15.2569	90
FBgn0036004	8463	8285.16	26.6989	1487.62
FBgn0051852	1335	1157.16	34.1814	266
FBgn0000566	1366.77	1188.92	53.0289	424
FBgn0031639	924	746.446	35.4586	178
FBgn0261955	2510.69	2332.85	153.742	2412
FBgn0051287	1400.31	1222.48	0.979536	8.054
FBgn0033815	1024	846.156	0.175732	1
FBgn0036643	897	719.456	31.0019	150
FBgn0051080	920	742.455	0	0
FBgn0030840	1875	1697.16	0	0
FBgn0014141	7213.99	7036.14	395.564	18717.6
FBgn0033654	3001.3	2823.46	0.263778	5.009
FBgn0032276	2737	2559.16	0	0
FBgn0085354	1246.35	1068.5	8.59898	61.791
FBgn0262143	283	105.861	0	0
FBgn0085483	603	425.624	13.6251	39
FBgn0038005	1561	1383.16	0	0
FBgn0028622	1877.9	1700.06	0.52759	6.032
FBgn0264000	6091.6	5913.76	0.251442	10
FBgn0033821	592	414.629	2.15175	6
FBgn0086451	6472	6294.16	25.8925	1096
FBgn0033210	1001	823.156	55.2764	306
FBgn0032447	1757.13	1579.28	4.04864	43
FBgn0033382	2149.17	1971.33	19.9125	263.988
FBgn0035449	2419	2241.16	30.3874	458
FBgn0038354	2762	2584.16	0.115083	2
FBgn0051360	649	471.587	9.45932	30
FBgn0002733	978	800.399	35.6694	192
FBgn0015569	2053.58	1875.74	19.8184	250
FBgn0033868	2076	1898.16	0	0
FBgn0050489	1882.22	1704.37	21.3937	245.217
FBgn0030479	1586.87	1409.15	43.1761	409.168
FBgn0035035	1099	921.156	44.0687	273
FBgn0034614	1131	953.156	25.2727	162
FBgn0000057	2251.2	2073.36	31.6992	442
FBgn0040963	646	468.589	0.317328	1
FBgn0259823	5252.44	5074.59	0.367831	12.554
FBgn0004839	4719.14	4541.3	0.196459	6
FBgn0036493	4205.32	4027.48	3.72897	101
FBgn0052441	887.07	709.527	91.7922	438
FBgn0029929	890.044	712.499	49.8786	239
FBgn0038028	1363	1185.28	0	0
FBgn0037973	1131	953.156	23.8687	153
FBgn0262733	3527.98	3350.14	5.01553	112.999
FBgn0032181	1182	1004.16	0	0
FBgn0036928	743.227	565.773	162.686	619
FBgn0041225	1215	1037.16	1.57706	11
FBgn0025640	1175	997.156	37.8766	254
FBgn0032923	1813.29	1635.45	96.0072	1055.94
FBgn0034660	1729	1551.16	0	0
FBgn0263742	907	729.456	0	0
FBgn0030744	1499.41	1321.57	40.618	361
FBgn0038407	2126	1948.16	32.2099	422
FBgn0261996	796	618.519	0.96163	4
